time [sec], accel [m/s^2]
2.006467689999999777e+02,6.298083662986755371e-01
2.006517639999999858e+02,-2.802085876464843750e-01
2.006567589999999939e+02,-8.242967128753662109e-01
2.006617540000000020e+02,-1.709243655204772949e+00
2.006667479999999841e+02,3.991716504096984863e-01
2.006717429999999922e+02,1.742740750312805176e+00
2.006767389999999978e+02,-1.635653138160705566e+00
2.006817379999999957e+02,-3.229173421859741211e+00
2.006867319999999779e+02,1.479443430900573730e+00
2.006917219999999986e+02,2.220631837844848633e+00
2.006967169999999783e+02,-2.996068954467773438e+00
2.007017119999999863e+02,-3.885894536972045898e+00
2.007067079999999919e+02,2.667529344558715820e+00
2.007117369999999994e+02,2.582368135452270508e+00
2.007166959999999847e+02,-4.952659130096435547e+00
2.007216909999999928e+02,-1.502285361289978027e+00
2.007266879999999958e+02,4.025676250457763672e+00
2.007316799999999830e+02,-3.103575706481933594e-01
2.007366749999999911e+02,-4.358354568481445312e+00
2.007416719999999941e+02,7.425484061241149902e-01
2.007466660000000047e+02,8.353217840194702148e-01
2.007516599999999869e+02,-8.361532688140869141e-01
2.007566539999999975e+02,-2.904688596725463867e+00
2.007616500000000030e+02,-7.077840566635131836e-01
2.007666439999999852e+02,1.099993586540222168e+00
2.007716389999999933e+02,7.898321151733398438e-01
2.007766379999999913e+02,-2.439797878265380859e+00
2.007816289999999810e+02,-1.116339206695556641e+00
2.007866229999999916e+02,1.374787330627441406e+00
2.007916730000000030e+02,5.332412123680114746e-01
2.007966129999999794e+02,-3.392539262771606445e+00
2.008016079999999874e+02,-8.576937913894653320e-01
2.008066019999999980e+02,2.259436845779418945e+00
2.008115969999999777e+02,-1.035263895988464355e+00
2.008165919999999858e+02,-3.667671680450439453e+00
2.008215869999999938e+02,1.607335805892944336e+00
2.008265820000000019e+02,1.379303932189941406e+00
2.008315769999999816e+02,-3.346896648406982422e+00
2.008365709999999922e+02,-6.339460015296936035e-01
2.008415660000000003e+02,1.696481466293334961e+00
2.008465609999999799e+02,-1.466762781143188477e+00
2.008515559999999880e+02,-2.331697225570678711e+00
2.008565499999999986e+02,3.206365108489990234e-01
2.008615449999999782e+02,4.144661426544189453e-01
2.008665399999999863e+02,-1.664479970932006836e+00
2.008715349999999944e+02,-1.434275150299072266e+00
2.008765349999999899e+02,4.024443328380584717e-01
2.008815239999999847e+02,-6.751609034836292267e-04
2.008865199999999902e+02,-7.772501111030578613e-01
2.008915140000000008e+02,-1.517217755317687988e+00
2.008965089999999805e+02,-3.524721264839172363e-01
2.009015029999999911e+02,2.336236536502838135e-01
2.009064999999999941e+02,-5.892707705497741699e-01
2.009114940000000047e+02,-2.754370450973510742e+00
2.009164879999999869e+02,9.480658918619155884e-02
2.009214829999999949e+02,1.638535737991333008e+00
2.009264799999999980e+02,-1.658437013626098633e+00
2.009314749999999776e+02,-2.627611875534057617e+00
2.009364669999999933e+02,1.848136305809020996e+00
2.009414620000000014e+02,1.530282020568847656e+00
2.009464569999999810e+02,-3.275448083877563477e+00
2.009514509999999916e+02,-1.503614306449890137e+00
2.009564759999999808e+02,2.244864463806152344e+00
2.009614409999999793e+02,-9.818246960639953613e-01
2.009664359999999874e+02,-2.819328308105468750e+00
2.009714299999999980e+02,-2.647160589694976807e-01
2.009764260000000036e+02,2.180845260620117188e+00
2.009814199999999857e+02,-9.786384105682373047e-01
2.009864149999999938e+02,-3.254973649978637695e+00
2.009914100000000019e+02,-2.798571586608886719e-01
2.009964039999999841e+02,1.309141755104064941e+00
2.010013999999999896e+02,4.057726860046386719e-01
2.010063940000000002e+02,-2.045781850814819336e+00
2.010113889999999799e+02,-2.525254964828491211e+00
2.010163839999999880e+02,9.210917949676513672e-01
2.010213789999999960e+02,1.406119465827941895e+00
2.010263750000000016e+02,-2.107636928558349609e+00
2.010313689999999838e+02,-1.863640666007995605e+00
2.010363659999999868e+02,1.801676988601684570e+00
2.010413580000000024e+02,-2.890104353427886963e-01
2.010463519999999846e+02,-2.879120588302612305e+00
2.010513479999999902e+02,9.337631613016128540e-02
2.010563420000000008e+02,1.308817028999328613e+00
2.010613369999999804e+02,-1.334407925605773926e+00
2.010663339999999835e+02,-1.741749286651611328e+00
2.010713269999999966e+02,3.271031975746154785e-01
2.010763209999999788e+02,1.403472661972045898e+00
2.010813299999999799e+02,-8.821212053298950195e-01
2.010863109999999949e+02,-9.847658872604370117e-01
2.010913049999999771e+02,-1.000271644443273544e-02
2.010963009999999827e+02,-6.143336296081542969e-01
2.011012959999999907e+02,-1.075760602951049805e+00
2.011062900000000013e+02,-2.590863406658172607e-01
2.011112849999999810e+02,-2.010239511728286743e-01
2.011162799999999891e+02,-9.868061542510986328e-02
2.011212749999999971e+02,-1.201766729354858398e+00
2.011262689999999793e+02,-8.866949081420898438e-01
2.011312639999999874e+02,7.037919163703918457e-01
2.011362599999999929e+02,-9.386266469955444336e-01
2.011412540000000035e+02,-8.240089416503906250e-01
2.011462479999999857e+02,-2.336244583129882812e-01
2.011512449999999887e+02,-2.610368430614471436e-01
2.011562380000000019e+02,-5.513607263565063477e-01
2.011612649999999860e+02,-1.043155312538146973e+00
2.011662309999999820e+02,-1.871776431798934937e-01
2.011712259999999901e+02,3.810268640518188477e-01
2.011762209999999982e+02,-1.763137102127075195e+00
2.011812630000000013e+02,3.621969372034072876e-02
2.011862669999999866e+02,-3.792861700057983398e-01
2.011912519999999915e+02,-2.298036664724349976e-01
2.011962389999999914e+02,-2.222151756286621094e+00
2.012012320000000045e+02,-7.527963519096374512e-01
2.012062209999999993e+02,1.094389200210571289e+00
2.012112159999999790e+02,-7.588787674903869629e-01
2.012162069999999972e+02,-2.926298141479492188e+00
2.012212040000000002e+02,4.386306107044219971e-01
2.012261949999999899e+02,1.264360427856445312e+00
2.012311809999999923e+02,-3.715474009513854980e-01
2.012361729999999795e+02,-2.087357044219970703e+00
2.012412290000000041e+02,1.442661136388778687e-01
2.012461849999999970e+02,-9.518556296825408936e-02
2.012511519999999905e+02,-1.171513438224792480e+00
2.012561479999999960e+02,-1.100098609924316406e+00
2.012611419999999782e+02,-1.488960385322570801e+00
2.012661279999999806e+02,-7.041616439819335938e-01
2.012711239999999862e+02,4.966906309127807617e-01
2.012761129999999810e+02,-4.974229931831359863e-01
2.012811079999999890e+02,-1.660025358200073242e+00
2.012861120000000028e+02,-1.399110853672027588e-01
2.012911129999999957e+02,3.700900971889495850e-01
2.012960919999999874e+02,-1.155170321464538574e+00
2.013010879999999929e+02,-1.560671925544738770e+00
2.013060820000000035e+02,9.484370350837707520e-01
2.013110779999999806e+02,-1.601642370223999023e+00
2.013160709999999938e+02,-1.865790963172912598e+00
2.013210669999999993e+02,-1.376231610774993896e-01
2.013260849999999778e+02,1.734584867954254150e-01
2.013310599999999795e+02,-9.073573350906372070e-01
2.013360629999999958e+02,-2.004010677337646484e-01
2.013410459999999773e+02,-1.076325654983520508e+00
2.013460399999999879e+02,-5.754121541976928711e-01
2.013510359999999935e+02,-7.216416001319885254e-01
2.013560310000000015e+02,1.051872730255126953e+00
2.013610259999999812e+02,-1.999495863914489746e+00
2.013660199999999918e+02,-2.356074333190917969e+00
2.013710149999999999e+02,1.147291541099548340e+00
2.013760169999999903e+02,1.319172143936157227e+00
2.013810139999999933e+02,-2.434745311737060547e+00
2.013859999999999957e+02,-1.902741074562072754e+00
2.013909929999999804e+02,4.750391468405723572e-02
2.013959879999999885e+02,-6.062924861907958984e-01
2.014009829999999965e+02,-1.503341913223266602e+00
2.014060240000000022e+02,-4.573144316673278809e-01
2.014109719999999868e+02,-7.591432332992553711e-01
2.014159669999999949e+02,-4.806554317474365234e-01
2.014209620000000029e+02,-2.221270836889743805e-02
2.014259579999999801e+02,-1.494968891143798828e+00
2.014309509999999932e+02,-4.447198808193206787e-01
2.014359460000000013e+02,1.138704657554626465e+00
2.014409409999999809e+02,-1.273148417472839355e+00
2.014459359999999890e+02,-3.123361825942993164e+00
2.014509299999999996e+02,1.058696985244750977e+00
2.014559249999999793e+02,1.038803339004516602e+00
2.014609199999999873e+02,-2.002414226531982422e+00
2.014659149999999954e+02,-1.472512125968933105e+00
2.014709100000000035e+02,1.488743424415588379e+00
2.014759039999999857e+02,-1.763151139020919800e-01
2.014808989999999937e+02,-2.129128217697143555e+00
2.014858940000000018e+02,-3.985127806663513184e-01
2.014908920000000023e+02,2.769731283187866211e-01
2.014958839999999896e+02,-1.007664680480957031e+00
2.015008789999999976e+02,-5.080506205558776855e-01
2.015058729999999798e+02,-5.744311213493347168e-01
2.015108679999999879e+02,-8.691177368164062500e-01
2.015158639999999934e+02,-2.701190412044525146e-01
2.015208580000000040e+02,3.958637714385986328e-01
2.015258519999999862e+02,-1.831453680992126465e+00
2.015308469999999943e+02,-1.313083887100219727e+00
2.015358420000000024e+02,1.662205338478088379e+00
2.015408369999999820e+02,-4.818049371242523193e-01
2.015458309999999926e+02,-2.529948949813842773e+00
2.015508260000000007e+02,-1.975943148136138916e-01
2.015558209999999804e+02,2.691496908664703369e-01
2.015608210000000042e+02,-1.797914862632751465e+00
2.015658109999999965e+02,1.012787744402885437e-01
2.015708359999999857e+02,3.898756802082061768e-01
2.015757999999999868e+02,-1.254385948181152344e+00
2.015807959999999923e+02,-1.278375148773193359e+00
2.015857910000000004e+02,1.700281500816345215e+00
2.015907849999999826e+02,-3.622954189777374268e-01
2.015957809999999881e+02,-3.234403848648071289e+00
2.016007749999999987e+02,3.549297749996185303e-01
2.016057689999999809e+02,2.672125101089477539e+00
2.016107639999999890e+02,-2.474051713943481445e+00
2.016157589999999971e+02,-2.221544981002807617e+00
2.016207539999999767e+02,2.290356159210205078e+00
2.016257479999999873e+02,1.576935291290283203e+00
2.016307429999999954e+02,-2.297358512878417969e+00
2.016357380000000035e+02,-1.017915487289428711e+00
2.016407360000000040e+02,1.774450898170471191e+00
2.016457319999999811e+02,1.945280134677886963e-01
2.016507220000000018e+02,-2.128620147705078125e+00
2.016557179999999789e+02,-1.555561780929565430e+00
2.016607119999999895e+02,8.968599438667297363e-01
2.016657119999999850e+02,1.338397741317749023e+00
2.016707009999999798e+02,-1.752878189086914062e+00
2.016756959999999879e+02,-2.532490491867065430e+00
2.016806909999999959e+02,1.784100055694580078e+00
2.016856860000000040e+02,3.781863212585449219e+00
2.016906809999999837e+02,-2.588349342346191406e+00
2.016956749999999943e+02,-3.895238399505615234e+00
2.017006719999999973e+02,3.026522636413574219e+00
2.017056649999999820e+02,3.266086578369140625e+00
2.017106599999999901e+02,-4.156910419464111328e+00
2.017156540000000007e+02,-2.462383031845092773e+00
2.017206499999999778e+02,3.902817964553833008e+00
2.017256439999999884e+02,9.841656684875488281e-01
2.017306389999999965e+02,-4.984745025634765625e+00
2.017356839999999920e+02,1.053966879844665527e+00
2.017406289999999842e+02,4.121732234954833984e+00
2.017456229999999948e+02,-1.066602826118469238e+00
2.017506190000000004e+02,-3.666475296020507812e+00
2.017556129999999825e+02,8.593567609786987305e-01
2.017606079999999906e+02,2.257972955703735352e+00
2.017656020000000012e+02,-1.105593815445899963e-01
2.017705969999999809e+02,-2.219024419784545898e+00
2.017755919999999890e+02,-1.006738305091857910e+00
2.017805869999999970e+02,2.330922603607177734e+00
2.017855819999999767e+02,9.912768006324768066e-01
2.017905759999999873e+02,-2.359911203384399414e+00
2.017955709999999954e+02,-7.127051949501037598e-01
2.018005660000000034e+02,2.429737329483032227e+00
2.018055629999999780e+02,1.809949427843093872e-01
2.018105549999999937e+02,-1.902109384536743164e+00
2.018155500000000018e+02,1.712888181209564209e-01
2.018205470000000048e+02,1.163494467735290527e+00
2.018255399999999895e+02,-1.469110608100891113e+00
2.018305349999999976e+02,-8.582239747047424316e-01
2.018355289999999798e+02,1.913025259971618652e+00
2.018405239999999878e+02,1.695901006460189819e-01
2.018455189999999959e+02,-1.381032466888427734e+00
2.018505140000000040e+02,1.077532172203063965e+00
2.018555089999999836e+02,-7.885217666625976562e-02
2.018605029999999942e+02,-4.477093219757080078e-01
2.018654980000000023e+02,1.421056270599365234e+00
2.018704929999999820e+02,5.872467756271362305e-01
2.018754879999999901e+02,-2.242964982986450195e+00
2.018804820000000007e+02,-1.904855668544769287e-01
2.018854779999999778e+02,1.827828645706176758e+00
2.018904719999999884e+02,-1.343229860067367554e-01
2.018954669999999965e+02,-2.238173961639404297e+00
2.019004839999999774e+02,2.305549681186676025e-01
2.019054569999999842e+02,8.444110751152038574e-01
2.019104509999999948e+02,6.673729419708251953e-01
2.019154460000000029e+02,-1.138264894485473633e+00
2.019204409999999825e+02,-1.269030719995498657e-01
2.019254359999999906e+02,9.355123639106750488e-01
2.019304300000000012e+02,-1.932135433889925480e-03
2.019354259999999783e+02,-2.184484004974365234e+00
2.019404199999999889e+02,2.107833772897720337e-01
2.019454149999999970e+02,1.248743295669555664e+00
2.019504099999999767e+02,-1.571104049682617188e+00
2.019554039999999873e+02,-2.428535461425781250e+00
2.019603989999999953e+02,1.385476350784301758e+00
2.019653940000000034e+02,1.208714008331298828e+00
2.019703889999999831e+02,-1.824548006057739258e+00
2.019753829999999937e+02,-9.253339171409606934e-01
2.019803829999999891e+02,1.265263676643371582e+00
2.019853760000000023e+02,9.328787773847579956e-02
2.019903679999999895e+02,-1.593160271644592285e+00
2.019953629999999976e+02,-8.758521080017089844e-01
2.020003569999999797e+02,6.377704739570617676e-01
2.020053519999999878e+02,2.079279422760009766e-01
2.020103469999999959e+02,-1.399460077285766602e+00
2.020153420000000040e+02,-1.057863950729370117e+00
2.020203369999999836e+02,8.787806034088134766e-01
2.020253309999999942e+02,-2.301348373293876648e-02
2.020303269999999998e+02,-1.830719232559204102e+00
2.020353219999999794e+02,2.752599772065877914e-03
2.020403159999999900e+02,1.199502944946289062e+00
2.020453100000000006e+02,-1.450788021087646484e+00
2.020503049999999803e+02,-1.640495300292968750e+00
2.020552999999999884e+02,4.320147931575775146e-01
2.020602949999999964e+02,-1.555758155882358551e-02
2.020653209999999831e+02,-1.128161430358886719e+00
2.020702839999999867e+02,-7.626264542341232300e-02
2.020752829999999847e+02,-6.594576835632324219e-01
2.020802759999999978e+02,-2.169840335845947266e+00
2.020852689999999825e+02,-2.676777839660644531e-01
2.020902629999999931e+02,1.127261281013488770e+00
2.020952580000000012e+02,-1.673712491989135742e+00
2.021002589999999941e+02,-7.176109552383422852e-01
2.021052479999999889e+02,6.186934113502502441e-01
2.021102429999999970e+02,-1.185591459274291992e+00
2.021152369999999792e+02,-2.113919258117675781e+00
2.021202319999999872e+02,2.335021734237670898e+00
2.021252269999999953e+02,1.065268874168395996e+00
2.021302220000000034e+02,-4.661446094512939453e+00
2.021352179999999805e+02,-2.220247745513916016e+00
2.021402109999999936e+02,3.799063444137573242e+00
2.021452149999999790e+02,-3.310623764991760254e-01
2.021501979999999890e+02,-4.019361019134521484e+00
2.021551959999999895e+02,-4.981518685817718506e-01
2.021601909999999975e+02,1.958043694496154785e+00
2.021651849999999797e+02,-1.069102287292480469e+00
2.021701809999999853e+02,-2.609808921813964844e+00
2.021751749999999959e+02,3.765597045421600342e-01
2.021801719999999989e+02,8.224380016326904297e-01
2.021851649999999836e+02,-1.086550712585449219e+00
2.021901629999999841e+02,-2.472759723663330078e+00
2.021951540000000023e+02,-1.368401199579238892e-01
2.022001489999999819e+02,2.357555627822875977e+00
2.022051439999999900e+02,-9.538554549217224121e-01
2.022101380000000006e+02,-4.462137699127197266e+00
2.022151350000000036e+02,-1.604984700679779053e-01
2.022201279999999883e+02,3.813209295272827148e+00
2.022251229999999964e+02,-2.279431343078613281e+00
2.022301180000000045e+02,-5.881859302520751953e+00
2.022351129999999841e+02,1.253474593162536621e+00
2.022401079999999922e+02,3.840800762176513672e+00
2.022451039999999978e+02,-3.827805042266845703e+00
2.022500969999999825e+02,-4.244344234466552734e+00
